model,std,magnitude,model_seed,perturb_seed,acc
syn_learned,8,1.0,1,1,79.03869778869779
syn_learned,8,1.0,1,2,79.33046683046683
syn_learned,8,2.0,1,0,75.29176904176904
syn_learned,8,2.0,1,1,74.49324324324324
syn_learned,8,2.0,1,2,74.70823095823096
syn_learned,8,4.0,1,0,65.49447174447174
syn_learned,8,4.0,1,1,65.44840294840294
syn_learned,8,4.0,1,2,64.66523341523342
syn_learned,8,8.0,1,0,51.09029484029484
syn_learned,8,8.0,1,1,51.45884520884521
syn_learned,8,8.0,1,2,51.41277641277641
syn_learned,8,12.0,1,0,43.90356265356265
syn_learned,8,12.0,1,1,43.01289926289926
syn_learned,8,12.0,1,2,42.92076167076167
syn_learned,8,0.0,2,0,83.737714987715
syn_learned,8,1.0,2,0,79.03869778869779
syn_learned,8,1.0,2,1,78.762285012285
syn_learned,8,1.0,2,2,78.86977886977887
syn_learned,8,2.0,2,0,75.46068796068796
syn_learned,8,2.0,2,1,75.0460687960688
